account_value,date,daily_return
1059172.3186124421,2023-01-04,
1064593.8361046754,2023-01-05,0.005118635935780214
1095643.2752376862,2023-01-06,0.029165525931110103
1078811.2685848542,2023-01-09,-0.015362670527211963
1093080.2548366853,2023-01-10,0.013226582505528217
1093224.608077652,2023-01-11,0.00013206097203566358
1087639.4575191804,2023-01-12,-0.005108877459585104
1090932.1056820222,2023-01-13,0.003027334232937884
1083128.2031551667,2023-01-17,-0.007153426401340202
1062835.574157364,2023-01-18,-0.018735205065005256
1052261.0547787019,2023-01-19,-0.009949346480094823
1061046.6115261384,2023-01-20,0.008349217817706034
1054427.6907039948,2023-01-23,-0.006238105612177858
1049815.9473568269,2023-01-24,-0.004373693319917327
1038112.7589260408,2023-01-25,-0.011147847830138002
1035771.9002224276,2023-01-26,-0.002254917573727755
1033145.8354793856,2023-01-27,-0.002535369749341543
1032112.7159884034,2023-01-30,-0.0009999745006984417
1032853.5610994874,2023-01-31,0.0007177947714502864
1033174.7475139771,2023-02-01,0.00031096994442059156
1036502.7337398682,2023-02-02,0.0032211261782180145
1035947.1210106811,2023-02-03,-0.0005360455993996815
1033523.3257409057,2023-02-06,-0.0023396901450054575
1041235.4256524048,2023-02-07,0.007461950513763638
1039641.265165039,2023-02-08,-0.0015310279002147542
1037324.1501534423,2023-02-09,-0.002228763987382587
1037929.8044075926,2023-02-10,0.0005838620975524567
1048669.8572427367,2023-02-13,0.010347571473076744
1048962.0154088745,2023-02-14,0.00027859880220626465
1045341.6975347289,2023-02-15,-0.0034513336240630244
1028692.2811038513,2023-02-16,-0.0159272479708239
1026819.0825824279,2023-02-17,-0.001820951275548932
1011138.3966266174,2023-02-21,-0.01527112830468036
1009186.2131289977,2023-02-22,-0.0019306788310409218
1016879.4590228576,2023-02-23,0.007623217394148618
1001162.5655747527,2023-02-24,-0.015456004454261985
1001988.8193153534,2023-02-27,0.0008252942818796072
998971.3716177979,2023-02-28,-0.0030114584508211806
1001429.6550955811,2023-03-01,0.0024608147416698145
1007616.0943045655,2023-03-02,0.0061776073611419235
1021870.3438773194,2023-03-03,0.014146508430467053
1024972.0692191162,2023-03-06,0.0030353413819876884
1006783.4874320069,2023-03-07,-0.01774544139623868
1004801.5641837158,2023-03-08,-0.0019685694819511212
994757.087895874,2023-03-09,-0.009996477559230055
978808.3109488526,2023-03-10,-0.016032835695352077
979592.3155570069,2023-03-13,0.0008009786996947543
1000400.7334952393,2023-03-14,0.02124191626227745
1005981.9629874268,2023-03-15,0.005578993802501042
1026632.3414664307,2023-03-16,0.020527583235865565
1019990.2911734619,2023-03-17,-0.006469745813268757
1016110.9078116455,2023-03-20,-0.0038033532234442724
1027394.4261221924,2023-03-21,0.011104612915579848
1018250.8781485596,2023-03-22,-0.008899744578276803
1031334.532781128,2023-03-23,0.012849146426819447
1036409.3400321045,2023-03-24,0.004920621863879315
1033480.8936820069,2023-03-27,-0.002825569238894543
1026257.5757803955,2023-03-28,-0.00698930957095556
1046191.5679068604,2023-03-29,0.019423965870660087
1050954.2569937743,2023-03-30,0.004552406302072098
1063372.5966849364,2023-03-31,0.011816251381562948
1062169.623113159,2023-04-03,-0.0011312813359377616
1063129.3440909423,2023-04-04,0.0009035477544259152
